accountNumber,accountName,itemNumber,itemDescription,itemPack,itemSize,itemLabel,itemWeight,RandomWeight,itemCost,itemCaseCost,caseQuantity,totalSales,payeeNumber,payeeName,Food Show Year
701,FOOD FUSION INC.,8911035,BACON BUFFET HCK SM 6/IN,1,30 LB,WRIGHT,31.48,N,83.26,83.26,11,915.86,105333,"TYSON FOODS, INC.",2016
951,TACODELI ACCOUNTS,8911035,BACON BUFFET HCK SM 6/IN,1,30 LB,WRIGHT,31.48,N,83.26,83.26,260,21647.6,105333,"TYSON FOODS, INC.",2016
168920,ISLAND CAFE,8911035,BACON BUFFET HCK SM 6/IN,1,30 LB,WRIGHT,31.48,N,83.26,83.26,10,832.6,105333,"TYSON FOODS, INC.",2016
262366,SYLVIA'S PASTRIES-CORPUS,8911035,BACON BUFFET HCK SM 6/IN,1,30 LB,WRIGHT,31.48,N,83.26,83.26,22,1831.72,105333,"TYSON FOODS, INC.",2016
527203,STRICKLAND'S RESTAURANT $$$,8911035,BACON BUFFET HCK SM 6/IN,1,30 LB,WRIGHT,31.48,N,83.26,83.26,3,249.78,105333,"TYSON FOODS, INC.",2016
571342,CHERYL'S-ACH#2372,8911035,BACON BUFFET HCK SM 6/IN,1,30 LB,WRIGHT,31.48,N,83.26,83.26,2,166.52,105333,"TYSON FOODS, INC.",2016
601071,APETITOS MEXICAN RESTAURANT,8911035,BACON BUFFET HCK SM 6/IN,1,30 LB,WRIGHT,31.48,N,83.26,83.26,24,1998.24,105333,"TYSON FOODS, INC.",2016
303,CHILOSO'S MEXICAN BISTRO,8911040,BACON BUFFET HCK SM 9/IN,1,30 LB,WRIGHT,31.46,N,83.26,83.26,175,14570.5,105333,"TYSON FOODS, INC.",2016
431,TEX-BEST/EL TIGRE-LA LOMITA INC.,8911040,BACON BUFFET HCK SM 9/IN,1,30 LB,WRIGHT,31.46,N,83.26,83.26,140,11656.4,105333,"TYSON FOODS, INC.",2016
682,CLEARSPRINGS RESTAURANT,8911040,BACON BUFFET HCK SM 9/IN,1,30 LB,WRIGHT,31.46,N,83.26,83.26,79,6577.54,105333,"TYSON FOODS, INC.",2016
937,TACO VILLA ACCOUNTS,8911040,BACON BUFFET HCK SM 9/IN,1,30 LB,WRIGHT,31.46,N,83.26,83.26,74,6161.24,105333,"TYSON FOODS, INC.",2016
947,CAROLINA CREEK CAMP,8911040,BACON BUFFET HCK SM 9/IN,1,30 LB,WRIGHT,31.46,N,83.26,83.26,3,249.78,105333,"TYSON FOODS, INC.",2016
103047,HEART OF THE HILLS CAMP,8911040,BACON BUFFET HCK SM 9/IN,1,30 LB,WRIGHT,31.46,N,83.26,83.26,1,83.26,105333,"TYSON FOODS, INC.",2016
120294,SAMMY'S RESTAURANT,8911040,BACON BUFFET HCK SM 9/IN,1,30 LB,WRIGHT,31.46,N,83.26,83.26,24,1998.24,105333,"TYSON FOODS, INC.",2016
360449,BEEFY BURGER-ROBSTOWN,8911040,BACON BUFFET HCK SM 9/IN,1,30 LB,WRIGHT,31.46,N,83.26,83.26,3,249.78,105333,"TYSON FOODS, INC.",2016
370479,COUNTRY PANCAKE HOUSE,8911040,BACON BUFFET HCK SM 9/IN,1,30 LB,WRIGHT,31.46,N,83.26,83.26,2,166.52,105333,"TYSON FOODS, INC.",2016
402672,COUNTRY PANCAKE HOUSE-PHARR-ACH #213,8911040,BACON BUFFET HCK SM 9/IN,1,30 LB,WRIGHT,31.46,N,83.26,83.26,4,333.04,105333,"TYSON FOODS, INC.",2016
626023,HULA HUT-LITTLE ELM-ACH#2470,8911040,BACON BUFFET HCK SM 9/IN,1,30 LB,WRIGHT,31.46,N,83.26,83.26,14,1165.64,105333,"TYSON FOODS, INC.",2016
476,STRIPES SSP PARTNERS,8911041,"BACON,THIN HICKORY SMK,14/18",2,15 LB,TYSON,32.31,N,81.12,81.12,5032,408195.84,105333,"TYSON FOODS, INC.",2016
198,TIA JUANA'S,8911060,BACON SLAB BULK 6/IN,1,30 LB,LITTLE PIG,30,N,43.2,43.2,1,43.2,105333,"TYSON FOODS, INC.",2016
235,CELEBRITY CAFE & BAKERY,8911415,"BACON, 14/18 FLAT LAYER PACK",1,15 LB,WRIGHT,15.67,N,50.66,50.66,1,50.66,105333,"TYSON FOODS, INC.",2016
257,PHIL'S ICE HOUSE LLC,8911415,"BACON, 14/18 FLAT LAYER PACK",1,15 LB,WRIGHT,15.67,N,50.66,50.66,20,1013.2,105333,"TYSON FOODS, INC.",2016
866,DAIRY QUEEN-TEXAS,8911415,"BACON, 14/18 FLAT LAYER PACK",1,15 LB,WRIGHT,15.67,N,50.66,50.66,17,861.22,105333,"TYSON FOODS, INC.",2016
970,LOS BARRIOS,8911415,"BACON, 14/18 FLAT LAYER PACK",1,15 LB,WRIGHT,15.67,N,50.66,50.66,8,405.28,105333,"TYSON FOODS, INC.",2016
116556,ORIGINAL DONUT SHOP,8911415,"BACON, 14/18 FLAT LAYER PACK",1,15 LB,WRIGHT,15.67,N,50.66,50.66,36,1823.76,105333,"TYSON FOODS, INC.",2016
586161,ORIGINS RECOVERY OF TEXAS-BOYS HOUSE,8911415,"BACON, 14/18 FLAT LAYER PACK",1,15 LB,WRIGHT,15.67,N,50.66,50.66,3,151.98,105333,"TYSON FOODS, INC.",2016
603988,SCHLITTERBAHN SOUTH PADRE BEACH RESORT,8911415,"BACON, 14/18 FLAT LAYER PACK",1,15 LB,WRIGHT,15.67,N,50.66,50.66,28,1418.48,105333,"TYSON FOODS, INC.",2016
612138,COMMON INTEREST,8911415,"BACON, 14/18 FLAT LAYER PACK",1,15 LB,WRIGHT,15.67,N,50.66,50.66,2,101.32,105333,"TYSON FOODS, INC.",2016
942,CHUY'S OPCO INC.-THREE STAR MANAGEMENT,8911435,435 FZ DICED PORK 1X1,3,5 LB,DSM PORK,15,Y,2.23,33.45,10,334.5,203880,DIRECT SOURCE MEATS,2016
614947,UNITED FACILITY SERVICES CORPORATION,8912025,COD FIL 8-16OZ SHAT PK US WI,1,15 LB,TRIDENT,15,N,55.5,55.5,3,166.5,122920,TRIDENT SEAFOODS CORPORATION,2016
914,HEB DEPARTMENT ACCOUNTS,8913615,"BACON, APPLEWOOD 10/14,BULK",1,15 LB,WRIGHT,16.4,N,56.73,56.73,229,12991.17,105333,"TYSON FOODS, INC.",2016
187380,"C.H. GUENTHER & SON, INC.",8913615,"BACON, APPLEWOOD 10/14,BULK",1,15 LB,WRIGHT,16.4,N,56.73,56.73,77,4368.21,105333,"TYSON FOODS, INC.",2016
551864,TEXAS STATE AQUARIUM ASSOCIATION,8913615,"BACON, APPLEWOOD 10/14,BULK",1,15 LB,WRIGHT,16.4,N,56.73,56.73,1,56.73,105333,"TYSON FOODS, INC.",2016
601527,A ROMA ITALIAN KITCHEN & BAR,8913615,"BACON, APPLEWOOD 10/14,BULK",1,15 LB,WRIGHT,16.4,N,56.73,56.73,1,56.73,105333,"TYSON FOODS, INC.",2016
602620,SCHLITTERBAHN CORPUS-VERANDA,8913615,"BACON, APPLEWOOD 10/14,BULK",1,15 LB,WRIGHT,16.4,N,56.73,56.73,6,340.38,105333,"TYSON FOODS, INC.",2016
623660,FORT SAM HOUSTON CC BOWLING CENTER,8913627,"BACON, PRECOOKED THICK",3,100 CT,WRIGHT,6.5,N,47.7,47.7,2,95.4,105333,"TYSON FOODS, INC.",2016
236,BURGER HOUSE ACCOUNTS,8913635,"BACON, APPLEWOOD 18/22",2,10 LB,WRIGHT,20,N,63.96,63.96,24,1535.04,105333,"TYSON FOODS, INC.",2016
866,DAIRY QUEEN-TEXAS,8913684,BACON JALAPENO PRECOOKED,3,100 CT,HORMEL,5,N,67.71,67.71,53,3588.63,102407,HORMEL FOODS,2016
141607,COUNTY LINE ON THE HILL-AUSTIN,8913684,BACON JALAPENO PRECOOKED,3,100 CT,HORMEL,5,N,67.71,67.71,2,135.42,102407,HORMEL FOODS,2016
2,ALAMO CAFE'S,8913758,"BACON, PRECOOKED REGULAR",1,300 CT,WRIGHT,5.5,N,42.58,42.58,1,42.58,105333,"TYSON FOODS, INC.",2016
875,BOY SCOUTS OF AMERICA,8913758,"BACON, PRECOOKED REGULAR",1,300 CT,WRIGHT,5.5,N,42.58,42.58,100,4258,105333,"TYSON FOODS, INC.",2016
947,CAROLINA CREEK CAMP,8913758,"BACON, PRECOOKED REGULAR",1,300 CT,WRIGHT,5.5,N,42.58,42.58,50,2129,105333,"TYSON FOODS, INC.",2016
994,Juice Bar,8913758,"BACON, PRECOOKED REGULAR",1,300 CT,WRIGHT,5.5,N,42.58,42.58,48,2043.84,105333,"TYSON FOODS, INC.",2016
320358,BEXAR COUNTY MENTALLY IMPAIRED FACILITY,8913758,"BACON, PRECOOKED REGULAR",1,300 CT,WRIGHT,5.5,N,42.58,42.58,1,42.58,105333,"TYSON FOODS, INC.",2016
458449,DARCI'S DELI-MARBLE FALLS,8913758,"BACON, PRECOOKED REGULAR",1,300 CT,WRIGHT,5.5,N,42.58,42.58,3,127.74,105333,"TYSON FOODS, INC.",2016
490938,SCHLITTERBAHN GALVESTON,8913758,"BACON, PRECOOKED REGULAR",1,300 CT,WRIGHT,5.5,N,42.58,42.58,8,340.64,105333,"TYSON FOODS, INC.",2016
565288,ZAPATA COUNTY SHERIFF'S OFFICE,8913758,"BACON, PRECOOKED REGULAR",1,300 CT,WRIGHT,5.5,N,42.58,42.58,3,127.74,105333,"TYSON FOODS, INC.",2016
565806,MEXIA CANTEEN,8913758,"BACON, PRECOOKED REGULAR",1,300 CT,WRIGHT,5.5,N,42.58,42.58,5,212.9,105333,"TYSON FOODS, INC.",2016
569437,ZAPATA COUNTY WOMENS JAIL,8913758,"BACON, PRECOOKED REGULAR",1,300 CT,WRIGHT,5.5,N,42.58,42.58,3,127.74,105333,"TYSON FOODS, INC.",2016
602620,SCHLITTERBAHN CORPUS-VERANDA,8913758,"BACON, PRECOOKED REGULAR",1,300 CT,WRIGHT,5.5,N,42.58,42.58,1,42.58,105333,"TYSON FOODS, INC.",2016
337,HERMAN SONS YOUTH CAMPS,8914000,BRISKET SLICED N TACT,3,6.5 LB,EDDY,21,Y,7.18,150.78,5,753.9,200200,"EDDY PACKING CO., INC.",2016
845,BLIMPIE ACCOUNTS,8914000,BRISKET SLICED N TACT,3,6.5 LB,EDDY,21,Y,7.18,150.78,1,150.78,200200,"EDDY PACKING CO., INC.",2016
901,HEARTHSTONE BAKERY CAFE,8914000,BRISKET SLICED N TACT,3,6.5 LB,EDDY,21,Y,7.18,150.78,1,150.78,200200,"EDDY PACKING CO., INC.",2016
994,Juice Bar,8914000,BRISKET SLICED N TACT,3,6.5 LB,EDDY,21,Y,7.18,150.78,16,2412.48,200200,"EDDY PACKING CO., INC.",2016
160229,CAMP LONGHORN LTD. INKS LAKE,8914000,BRISKET SLICED N TACT,3,6.5 LB,EDDY,21,Y,7.18,150.78,20,3015.6,200200,"EDDY PACKING CO., INC.",2016
293849,CAMP BALCONES SPRINGS,8914000,BRISKET SLICED N TACT,3,6.5 LB,EDDY,21,Y,7.18,150.78,5,753.9,200200,"EDDY PACKING CO., INC.",2016
302872,CAMP CHAMPIONS TX-MARBLE FALLS,8914000,BRISKET SLICED N TACT,3,6.5 LB,EDDY,21,Y,7.18,150.78,3,452.34,200200,"EDDY PACKING CO., INC.",2016
411418,VILLA QUILTED OF HARLINGEN ACH#296,8914000,BRISKET SLICED N TACT,3,6.5 LB,EDDY,21,Y,7.18,150.78,2,301.56,200200,"EDDY PACKING CO., INC.",2016
459771,VALLEY BAPTIST MISSIONS EDUCATION CENTER,8914000,BRISKET SLICED N TACT,3,6.5 LB,EDDY,21,Y,7.18,150.78,6,904.68,200200,"EDDY PACKING CO., INC.",2016
490938,SCHLITTERBAHN GALVESTON,8914000,BRISKET SLICED N TACT,3,6.5 LB,EDDY,21,Y,7.18,150.78,48,7237.44,200200,"EDDY PACKING CO., INC.",2016
634824,CAMP LONGHORN LTD.-C3 ON INKSLAKE,8914000,BRISKET SLICED N TACT,3,6.5 LB,EDDY,21,Y,7.18,150.78,4,603.12,200200,"EDDY PACKING CO., INC.",2016
476,STRIPES SSP PARTNERS,8914008,"SAUS SMOKED PK/BF 5"" 5/1",50,3.2 OZ,EDDY,11,N,22.8,22.8,14,319.2,200200,"EDDY PACKING CO., INC.",2016
990,TAQUERIA EL ZARAPE,8914008,"SAUS SMOKED PK/BF 5"" 5/1",50,3.2 OZ,EDDY,11,N,22.8,22.8,6,136.8,200200,"EDDY PACKING CO., INC.",2016
296511,BUTTER CHURN RESTAURANT-SINTON-ACH#1910,8914008,"SAUS SMOKED PK/BF 5"" 5/1",50,3.2 OZ,EDDY,11,N,22.8,22.8,7,159.6,200200,"EDDY PACKING CO., INC.",2016
318973,PAWELEK'S MEATS-ROCKPORT,8914008,"SAUS SMOKED PK/BF 5"" 5/1",50,3.2 OZ,EDDY,11,N,22.8,22.8,3,68.4,200200,"EDDY PACKING CO., INC.",2016
320358,BEXAR COUNTY MENTALLY IMPAIRED FACILITY,8914008,"SAUS SMOKED PK/BF 5"" 5/1",50,3.2 OZ,EDDY,11,N,22.8,22.8,16,364.8,200200,"EDDY PACKING CO., INC.",2016
543640,GASTHAUS BERLINER BEAR,8914008,"SAUS SMOKED PK/BF 5"" 5/1",50,3.2 OZ,EDDY,11,N,22.8,22.8,3,68.4,200200,"EDDY PACKING CO., INC.",2016
727,NORTHSHORE ENTERTAINMENT/ROCKPORT CINEMA,8914009,"SAUS SMKD 7"" 3/1",30,5.3 OZ,EDDY,11,N,22.8,22.8,16,364.8,200200,"EDDY PACKING CO., INC.",2016
318973,PAWELEK'S MEATS-ROCKPORT,8914009,"SAUS SMKD 7"" 3/1",30,5.3 OZ,EDDY,11,N,22.8,22.8,3,68.4,200200,"EDDY PACKING CO., INC.",2016
340073,MARINE MILITARY ACADEMY,8914009,"SAUS SMKD 7"" 3/1",30,5.3 OZ,EDDY,11,N,22.8,22.8,27,615.6,200200,"EDDY PACKING CO., INC.",2016
617121,PRIME TIME EXON-ACH#2726,8914009,"SAUS SMKD 7"" 3/1",30,5.3 OZ,EDDY,11,N,22.8,22.8,1,22.8,200200,"EDDY PACKING CO., INC.",2016
302872,CAMP CHAMPIONS TX-MARBLE FALLS,8914104,SAUSAGE ROLL PK/BF WG,80,2 OZ,EDDY,10,N,33,33,15,495,200200,"EDDY PACKING CO., INC.",2016
431,TEX-BEST/EL TIGRE-LA LOMITA INC.,8914106,SAUSAGE ROLL PK/BF MORNING,80,2 OZ,EDDY,10,N,31.47,31.47,8,251.76,200200,"EDDY PACKING CO., INC.",2016
103063,CAMP MYSTIC INCORPORATED,8914106,SAUSAGE ROLL PK/BF MORNING,80,2 OZ,EDDY,10,N,31.47,31.47,4,125.88,200200,"EDDY PACKING CO., INC.",2016
293849,CAMP BALCONES SPRINGS,8914106,SAUSAGE ROLL PK/BF MORNING,80,2 OZ,EDDY,10,N,31.47,31.47,2,62.94,200200,"EDDY PACKING CO., INC.",2016
297909,TX SCHOOL FOR THE BLIND-AUSTIN,8914106,SAUSAGE ROLL PK/BF MORNING,80,2 OZ,EDDY,10,N,31.47,31.47,1,31.47,200200,"EDDY PACKING CO., INC.",2016
302872,CAMP CHAMPIONS TX-MARBLE FALLS,8914106,SAUSAGE ROLL PK/BF MORNING,80,2 OZ,EDDY,10,N,31.47,31.47,7,220.29,200200,"EDDY PACKING CO., INC.",2016
306193,CORPUS CHRISTI STATE SUPPORTED LIVING CN,8914106,SAUSAGE ROLL PK/BF MORNING,80,2 OZ,EDDY,10,N,31.47,31.47,2,62.94,200200,"EDDY PACKING CO., INC.",2016
525162,"LMBI, L.P.-RIO BRAVO",8914106,SAUSAGE ROLL PK/BF MORNING,80,2 OZ,EDDY,10,N,31.47,31.47,5,157.35,200200,"EDDY PACKING CO., INC.",2016
591556,CASA DE AMISTAD INC.,8914106,SAUSAGE ROLL PK/BF MORNING,80,2 OZ,EDDY,10,N,31.47,31.47,1,31.47,200200,"EDDY PACKING CO., INC.",2016
601071,APETITOS MEXICAN RESTAURANT,8914106,SAUSAGE ROLL PK/BF MORNING,80,2 OZ,EDDY,10,N,31.47,31.47,1,31.47,200200,"EDDY PACKING CO., INC.",2016
623598,LACKLAND CC LODGING,8914108,SAUSAGE ROLL PK/BF DINNER IW,30,4 OZ,EDDY,7.5,N,27.38,27.38,1,27.38,200200,"EDDY PACKING CO., INC.",2016
476,STRIPES SSP PARTNERS,8914109,SAUSAGE ROLL PK/BF DINNER,40,4 OZ,EDDY,10,N,31.47,31.47,1374,43239.78,200200,"EDDY PACKING CO., INC.",2016
994,Juice Bar,8914109,SAUSAGE ROLL PK/BF DINNER,40,4 OZ,EDDY,10,N,31.47,31.47,20,629.4,200200,"EDDY PACKING CO., INC.",2016
103144,CAMP RIO VISTA,8914109,SAUSAGE ROLL PK/BF DINNER,40,4 OZ,EDDY,10,N,31.47,31.47,16,503.52,200200,"EDDY PACKING CO., INC.",2016
293849,CAMP BALCONES SPRINGS,8914109,SAUSAGE ROLL PK/BF DINNER,40,4 OZ,EDDY,10,N,31.47,31.47,20,629.4,200200,"EDDY PACKING CO., INC.",2016
566969,WEBB COUNTY-SOLOMON CASSEB YOUTH VILLAGE,8914109,SAUSAGE ROLL PK/BF DINNER,40,4 OZ,EDDY,10,N,31.47,31.47,1,31.47,200200,"EDDY PACKING CO., INC.",2016
586811,BIG'S 403-RITTIMAN,8914109,SAUSAGE ROLL PK/BF DINNER,40,4 OZ,EDDY,10,N,31.47,31.47,2,62.94,200200,"EDDY PACKING CO., INC.",2016
296511,BUTTER CHURN RESTAURANT-SINTON-ACH#1910,8914112,SAUS SMKD ROPE HICKORY,1,10 LB,SOUTHERN,11,N,19,19,1,19,200200,"EDDY PACKING CO., INC.",2016
566969,WEBB COUNTY-SOLOMON CASSEB YOUTH VILLAGE,8914112,SAUS SMKD ROPE HICKORY,1,10 LB,SOUTHERN,11,N,19,19,2,38,200200,"EDDY PACKING CO., INC.",2016
611913,SALVATION ARMY CORPUS CHRISTI,8914112,SAUS SMKD ROPE HICKORY,1,10 LB,SOUTHERN,11,N,19,19,3,57,200200,"EDDY PACKING CO., INC.",2016
59,TAQUERIAS ARANDAS ACCOUNTS,8914121,SAUS PK/BF ROPE JALAPENO,1,10 LB,EDDY,11,N,25.6,25.6,1,25.6,200200,"EDDY PACKING CO., INC.",2016
303,CHILOSO'S MEXICAN BISTRO,8914121,SAUS PK/BF ROPE JALAPENO,1,10 LB,EDDY,11,N,25.6,25.6,1,25.6,200200,"EDDY PACKING CO., INC.",2016
476,STRIPES SSP PARTNERS,8914121,SAUS PK/BF ROPE JALAPENO,1,10 LB,EDDY,11,N,25.6,25.6,1,25.6,200200,"EDDY PACKING CO., INC.",2016
552,ROYAL BLUE GROCERY,8914121,SAUS PK/BF ROPE JALAPENO,1,10 LB,EDDY,11,N,25.6,25.6,14,358.4,200200,"EDDY PACKING CO., INC.",2016
303,CHILOSO'S MEXICAN BISTRO,8914124,SAUS SMKD ROPE JAL/CHEESE,1,10 LB,EDDY,11,N,29.9,29.9,6,179.4,200200,"EDDY PACKING CO., INC.",2016
947,CAROLINA CREEK CAMP,8914124,SAUS SMKD ROPE JAL/CHEESE,1,10 LB,EDDY,11,N,29.9,29.9,3,89.7,200200,"EDDY PACKING CO., INC.",2016
393770,HARRIS SMOKEHOUSE-TOMBALL,8914124,SAUS SMKD ROPE JAL/CHEESE,1,10 LB,EDDY,11,N,29.9,29.9,2,59.8,200200,"EDDY PACKING CO., INC.",2016
248,THREADGILLS SERVICE STATION,8914137,SAUS SMKD ROPE ANDOULLE,1,10 LB,EDDY DEAUX,10.5,N,29.9,29.9,4,119.6,200200,"EDDY PACKING CO., INC.",2016
552,ROYAL BLUE GROCERY,8914137,SAUS SMKD ROPE ANDOULLE,1,10 LB,EDDY DEAUX,10.5,N,29.9,29.9,1,29.9,200200,"EDDY PACKING CO., INC.",2016
566,BLUE ONION ACCOUNTS,8914137,SAUS SMKD ROPE ANDOULLE,1,10 LB,EDDY DEAUX,10.5,N,29.9,29.9,12,358.8,200200,"EDDY PACKING CO., INC.",2016
800,PRAIRIE KITCHEN ACCOUNTS,8914137,SAUS SMKD ROPE ANDOULLE,1,10 LB,EDDY DEAUX,10.5,N,29.9,29.9,2,59.8,200200,"EDDY PACKING CO., INC.",2016
604836,SCRATCH SANDWICH COMPANY-ACH#2243,8914137,SAUS SMKD ROPE ANDOULLE,1,10 LB,EDDY DEAUX,10.5,N,29.9,29.9,1,29.9,200200,"EDDY PACKING CO., INC.",2016
560804,BCFS HEALTH & HUMAN SERVICES-HOUSE A,8914155,SAUSAGE ROLL PK/BF WG IW,60,2 OZ,EDDY,7.5,N,28.38,28.38,6,170.28,200200,"EDDY PACKING CO., INC.",2016
569852,BCFS HEALTH & HUMAN SERVICES-HARLINGEN,8914155,SAUSAGE ROLL PK/BF WG IW,60,2 OZ,EDDY,7.5,N,28.38,28.38,10,283.8,200200,"EDDY PACKING CO., INC.",2016
589896,BCFS HEALTH & HUMAN SRVC-RAYMONDVILLE,8914155,SAUSAGE ROLL PK/BF WG IW,60,2 OZ,EDDY,7.5,N,28.38,28.38,2,56.76,200200,"EDDY PACKING CO., INC.",2016
590487,BCFS HEALTH & HUMAN SERVICES-CHAVANEAUX,8914155,SAUSAGE ROLL PK/BF WG IW,60,2 OZ,EDDY,7.5,N,28.38,28.38,3,85.14,200200,"EDDY PACKING CO., INC.",2016
875,BOY SCOUTS OF AMERICA,8914158,SAUSAGE ROLL BF/CKN WG LS IW,60,2 OZ,EDDY,7.5,N,29.61,29.61,49,1450.89,200200,"EDDY PACKING CO., INC.",2016
476,STRIPES SSP PARTNERS,8914200,SAUSAGE ROLL PK/BF/CHS KNOCK,40,4 OZ,EDDY,10,N,32.2,32.2,1326,42697.2,200200,"EDDY PACKING CO., INC.",2016
529850,LIVING DAYS ADULT DAY CARE CENTER,8914200,SAUSAGE ROLL PK/BF/CHS KNOCK,40,4 OZ,EDDY,10,N,32.2,32.2,3,96.6,200200,"EDDY PACKING CO., INC.",2016
228,SIRLOIN STOCKADE ACCOUNTS-T. FORD,8914533,"SAUSAGE, ROPE BLK OAK SMKD",1,11#,HILLSHIRE,11,N,21.34,21.34,350,7469,118494,HILLSHIRE BRANDS,2016
947,CAROLINA CREEK CAMP,8914533,"SAUSAGE, ROPE BLK OAK SMKD",1,11#,HILLSHIRE,11,N,21.34,21.34,39,832.26,118494,HILLSHIRE BRANDS,2016
168920,ISLAND CAFE,8914533,"SAUSAGE, ROPE BLK OAK SMKD",1,11#,HILLSHIRE,11,N,21.34,21.34,1,21.34,118494,HILLSHIRE BRANDS,2016
237922,INN AT LOS PATIOS,8914533,"SAUSAGE, ROPE BLK OAK SMKD",1,11#,HILLSHIRE,11,N,21.34,21.34,2,42.68,118494,HILLSHIRE BRANDS,2016
296511,BUTTER CHURN RESTAURANT-SINTON-ACH#1910,8914533,"SAUSAGE, ROPE BLK OAK SMKD",1,11#,HILLSHIRE,11,N,21.34,21.34,1,21.34,118494,HILLSHIRE BRANDS,2016
302872,CAMP CHAMPIONS TX-MARBLE FALLS,8914533,"SAUSAGE, ROPE BLK OAK SMKD",1,11#,HILLSHIRE,11,N,21.34,21.34,2,42.68,118494,HILLSHIRE BRANDS,2016
411418,VILLA QUILTED OF HARLINGEN ACH#296,8914533,"SAUSAGE, ROPE BLK OAK SMKD",1,11#,HILLSHIRE,11,N,21.34,21.34,2,42.68,118494,HILLSHIRE BRANDS,2016
553549,TOWN & COUNTRY CAFE-CORPUS,8914533,"SAUSAGE, ROPE BLK OAK SMKD",1,11#,HILLSHIRE,11,N,21.34,21.34,3,64.02,118494,HILLSHIRE BRANDS,2016
560510,EL JALISCO RESTAURANT #2-SCHERTZ-ACH1680,8914533,"SAUSAGE, ROPE BLK OAK SMKD",1,11#,HILLSHIRE,11,N,21.34,21.34,2,42.68,118494,HILLSHIRE BRANDS,2016
569852,BCFS HEALTH & HUMAN SERVICES-HARLINGEN,8914533,"SAUSAGE, ROPE BLK OAK SMKD",1,11#,HILLSHIRE,11,N,21.34,21.34,4,85.36,118494,HILLSHIRE BRANDS,2016
614947,UNITED FACILITY SERVICES CORPORATION,8914533,"SAUSAGE, ROPE BLK OAK SMKD",1,11#,HILLSHIRE,11,N,21.34,21.34,3,64.02,118494,HILLSHIRE BRANDS,2016
589969,HEALTHY LIVING OUTREACH PROGRAM,8914554,KOLACHE CKN/PK/BF WHEAT IW,70,2 OZ,LE CHI,8.75,N,23,23,0,0,232420,LE CHI,2016
455,CHILDREN LEARNING ADVENTURE ACCOUNTS,8914557,KOLACHE CKN/PK/BF CN,80,2 OZ,LE CHI,12.5,N,23,23,4,92,232420,LE CHI,2016
320358,BEXAR COUNTY MENTALLY IMPAIRED FACILITY,8914557,KOLACHE CKN/PK/BF CN,80,2 OZ,LE CHI,12.5,N,23,23,3,69,232420,LE CHI,2016
589128,FJV FOUNDATION ACH#1982,8914561,"KOLACHE, CHICKEN & BEEF",80,2.0 OZ,LE CHI,11,N,23,23,2,46,232420,LE CHI,2016
118,K-BOB'S ACCOUNTS,8914574,"SAUS, KIELBASA POLSKA ENDLS",1,11 LB,HILLSHIRE,11,N,37.73,37.73,1,37.73,118494,HILLSHIRE BRANDS,2016
947,CAROLINA CREEK CAMP,8914608,"SAUSAGE, ITAL SWEET 5/1 RAW",1,12 LB,HILLSHIRE,13,N,33.14,33.14,2,66.28,118494,HILLSHIRE BRANDS,2016
237922,INN AT LOS PATIOS,8914608,"SAUSAGE, ITAL SWEET 5/1 RAW",1,12 LB,HILLSHIRE,13,N,33.14,33.14,1,33.14,118494,HILLSHIRE BRANDS,2016
321567,STERLING AFFAIRS-AUSTIN ACH#326,8914608,"SAUSAGE, ITAL SWEET 5/1 RAW",1,12 LB,HILLSHIRE,13,N,33.14,33.14,2,66.28,118494,HILLSHIRE BRANDS,2016
875,BOY SCOUTS OF AMERICA,8914905,SAUS LINK ALL BEEF FC,160,1 OZ,CARLS,11,N,32.9,32.9,79,2599.1,200200,"EDDY PACKING CO., INC.",2016
103063,CAMP MYSTIC INCORPORATED,8914905,SAUS LINK ALL BEEF FC,160,1 OZ,CARLS,11,N,32.9,32.9,1,32.9,200200,"EDDY PACKING CO., INC.",2016
633,PARENT CHILD ACCOUNTS,8914996,KNOCKWURST SMKD CN,160,1 OZ,EDDY,11,N,24.8,24.8,17,421.6,200200,"EDDY PACKING CO., INC.",2016
947,CAROLINA CREEK CAMP,8914996,KNOCKWURST SMKD CN,160,1 OZ,EDDY,11,N,24.8,24.8,27,669.6,200200,"EDDY PACKING CO., INC.",2016
320358,BEXAR COUNTY MENTALLY IMPAIRED FACILITY,8914996,KNOCKWURST SMKD CN,160,1 OZ,EDDY,11,N,24.8,24.8,9,223.2,200200,"EDDY PACKING CO., INC.",2016
565288,ZAPATA COUNTY SHERIFF'S OFFICE,8914996,KNOCKWURST SMKD CN,160,1 OZ,EDDY,11,N,24.8,24.8,4,99.2,200200,"EDDY PACKING CO., INC.",2016
569437,ZAPATA COUNTY WOMENS JAIL,8914996,KNOCKWURST SMKD CN,160,1 OZ,EDDY,11,N,24.8,24.8,2,49.6,200200,"EDDY PACKING CO., INC.",2016
614947,UNITED FACILITY SERVICES CORPORATION,8914996,KNOCKWURST SMKD CN,160,1 OZ,EDDY,11,N,24.8,24.8,1,24.8,200200,"EDDY PACKING CO., INC.",2016
302872,CAMP CHAMPIONS TX-MARBLE FALLS,8915046,"MUFFIN, HAM, EGG, & CHZ BW",12,4.2 OZ,JIMMY DEAN,4.5,N,16.21,16.21,8,129.68,118494,HILLSHIRE BRANDS,2016
