accountNumber,accountName,itemNumber,itemDescription,itemPack,itemSize,itemLabel,itemWeight,RandomWeight,itemCost,itemCaseCost,caseQuantity,totalSales,vendorGroupNumber,vendorGroupName,Food Show Year
649066,SCHLITTERBAHN SPI-BEACH RESORT-ACH#2765,9230060,"HAMBURGER BUN, WHITE 4""",8,6 CT,ROTELLA'S,10,N,17.61,,2,0,190030,"ROTELLA BAKERIES, INC.",2017
649066,SCHLITTERBAHN SPI-BEACH RESORT-ACH#2765,9230065,TEXAS TOAST 200 SL/CASE,10,36 OZ,BAKECRAFTE,23.75,N,28.94,,1,0,239540,BAKE CRAFTERS FOOD COMPANY,2017
649066,SCHLITTERBAHN SPI-BEACH RESORT-ACH#2765,9230095,"MUFFIN, SMALL VARIETY PACK",96,2 1/8 OZ,CHEF PIER,15.8,N,40.15,,4,0,118494,HILLSHIRE BRANDS,2017
649066,SCHLITTERBAHN SPI-BEACH RESORT-ACH#2765,9230205,"HOAGIE, WHEAT 8"" SLC 3.3 OZ",6,6 CT,ROTELLA'S,10,N,16.54,,3,0,190030,"ROTELLA BAKERIES, INC.",2017
649066,SCHLITTERBAHN SPI-BEACH RESORT-ACH#2765,9234130,"Concha, White/Choc 2.25oz IW",48,2.25 OZ,LUX BAKERY,15,N,18.06,,1,0,212970,"LUX BAKERY, INC",2017
649066,SCHLITTERBAHN SPI-BEACH RESORT-ACH#2765,9234139,"CROISSANT, MARGARINE-BAKED",48,3 OZ,VIE DE FR,13,N,31.88,,3,0,114928,"VIE DE FRANCE YAMAZAKI, INC",2017
649066,SCHLITTERBAHN SPI-BEACH RESORT-ACH#2765,9235869,"TISSUE, CORELESS 2 PLY",18,1500 CT,COMPACT,17.94,N,44.1,,1,0,198790,GP CONSUMER PRODUCTS LP,2017
649066,SCHLITTERBAHN SPI-BEACH RESORT-ACH#2765,9236028,"SCONES,RASPBERRY WHITE CHOC",96,3.75 OZ,PILLSBURY,25,N,59.59,,1,0,102075,"GENERAL MILLS, INC.",2017
649066,SCHLITTERBAHN SPI-BEACH RESORT-ACH#2765,9236035,"SCONES, VARIETY PK",96,3.75 OZ,PILLSBURY,25,N,64.67,,1,0,102075,"GENERAL MILLS, INC.",2017
649066,SCHLITTERBAHN SPI-BEACH RESORT-ACH#2765,9237413,"CROISSANT, BUTTER LGE BAKED",48,3 OZ,VIE DE FR,13,N,45.5,,2,0,114928,"VIE DE FRANCE YAMAZAKI, INC",2017
649066,SCHLITTERBAHN SPI-BEACH RESORT-ACH#2765,9240041,TEXAS TOAST GARLIC WG RF,120,1.31 OZ,BAKECRAFTE,11,N,21.07,,3,0,239540,BAKE CRAFTERS FOOD COMPANY,2017
649066,SCHLITTERBAHN SPI-BEACH RESORT-ACH#2765,9288515,"PIE, SLICES APPLE",48,4 OZ,CHF PIERE,16.25,N,47.8,,2,0,118494,HILLSHIRE BRANDS,2017
649066,SCHLITTERBAHN SPI-BEACH RESORT-ACH#2765,9288614,"PIE, SLICES SOUTHERN PECAN",48,4 OZ,CHF PIERE,15.5,N,54.13,,2,0,118494,HILLSHIRE BRANDS,2017
649066,SCHLITTERBAHN SPI-BEACH RESORT-ACH#2765,9290021,"MEATBALL, BEEF FC CN",320,.5 OZ,ROSINA,10.6,N,29.44,,2,0,196690,"ROSINA FOOD PRODUCTS, INC.",2017
649066,SCHLITTERBAHN SPI-BEACH RESORT-ACH#2765,9300081,"SANITIZER TABLETS, STERAMINE",1,1 EA,BAR MAID,0.5,N,6.95,,1,0,178320,MISSION RESTAURANT SUPPLY COMPANY,2017
649066,SCHLITTERBAHN SPI-BEACH RESORT-ACH#2765,9310113,"CAKE, HVST CARAMEL APPL",2,79 OZ,BISTRO,12.58,N,51.92,,2,0,118494,HILLSHIRE BRANDS,2017
649066,SCHLITTERBAHN SPI-BEACH RESORT-ACH#2765,9310142,JUICE APPLE JUICE 100%,40,4.23OZ,APPLE &EVE,12.85,N,7.88,,3,0,259830,APPLE AND EVE,2017
649066,SCHLITTERBAHN SPI-BEACH RESORT-ACH#2765,9310143,"JUICE, FRUIT PUNCH 100%",40,4.23OZ,APPLE &EVE,12.85,N,7.88,,2,0,259830,APPLE AND EVE,2017
649066,SCHLITTERBAHN SPI-BEACH RESORT-ACH#2765,9310520,TOPPING READY-TO-WHIP N/D SF,12,32 OZ,RICH'S,26.02,N,48.1,,2,0,104264,RICH PRODUCTS CORPORATION,2017
649066,SCHLITTERBAHN SPI-BEACH RESORT-ACH#2765,9310533,"TOPPING,N/D PRE-WHIP W/BAG",12,16 OZ,RICH'S,13.32,N,36.48,,2,0,104264,RICH PRODUCTS CORPORATION,2017
649066,SCHLITTERBAHN SPI-BEACH RESORT-ACH#2765,9340256,"PIE, IND KEY LIME BISTRO",24,2.8 OZ,CHF PIERRE,5.48,N,26.59,,2,0,118494,HILLSHIRE BRANDS,2017
649066,SCHLITTERBAHN SPI-BEACH RESORT-ACH#2765,9340257,"CAKE, INDIV PINE.UPSIDE DOWN",24,2.8 OZ,SARA LEE,6.18,N,22.32,,2,0,118494,HILLSHIRE BRANDS,2017
649066,SCHLITTERBAHN SPI-BEACH RESORT-ACH#2765,9341017,CHOCOLATE ICE CREAM,1,3 GAL,BLUE BUNNY,15,N,26.79,,3,0,190390,LABATT REPLENISHMENT,2017
649066,SCHLITTERBAHN SPI-BEACH RESORT-ACH#2765,9341022,VANILLA ICE CREAM,1,3 GAL,BLUE BUNNY,8.5,N,26.79,,1,0,190390,LABATT REPLENISHMENT,2017
649066,SCHLITTERBAHN SPI-BEACH RESORT-ACH#2765,9341116,"DEMI DANISH, VARIETY PACK",5,10 CT,CHF PIER,5.43,N,18.95,,5,0,118494,HILLSHIRE BRANDS,2017
649066,SCHLITTERBAHN SPI-BEACH RESORT-ACH#2765,9341280,GOURMET KAISER ROLL SEEDED,40,"5""",ROTELLA'S,16,N,17.27,,4,0,190030,"ROTELLA BAKERIES, INC.",2017
649066,SCHLITTERBAHN SPI-BEACH RESORT-ACH#2765,9341306,"EGG KAISER, 3.5 OZ., 5.5""",4,10 CT,ROTELLA'S,9,N,16.04,,4,0,190030,"ROTELLA BAKERIES, INC.",2017
649066,SCHLITTERBAHN SPI-BEACH RESORT-ACH#2765,9342015,"CROISSANT, SLICED, 2 OZ",72,2 OZ.,CHF PIER,12.5,N,29.32,,3,0,118494,HILLSHIRE BRANDS,2017
649066,SCHLITTERBAHN SPI-BEACH RESORT-ACH#2765,9342221,"DANISH, EURO-STYLE VARETY PK",60,CT,CHF PIER,9.3,N,43.68,,2,0,118494,HILLSHIRE BRANDS,2017
649066,SCHLITTERBAHN SPI-BEACH RESORT-ACH#2765,9342510,"CAKE, LARGE POUND 16 OZ",12,TINS,SARA LEE,14.5,N,44.09,,1,0,118494,HILLSHIRE BRANDS,2017
649066,SCHLITTERBAHN SPI-BEACH RESORT-ACH#2765,9343007,"BAR, 7 LAYERS OF HEAVEN",4,"8X12""",SARA LEE,13.38,N,56.79,,4,0,118494,HILLSHIRE BRANDS,2017
649066,SCHLITTERBAHN SPI-BEACH RESORT-ACH#2765,9343008,"BAR, BLONDIE",4,"8X12""",SARA LEE,11.63,N,48.21,,4,0,118494,HILLSHIRE BRANDS,2017
649066,SCHLITTERBAHN SPI-BEACH RESORT-ACH#2765,9343009,"BAR, LEMON LOVERS",4,"8X12""",SARA LEE,13.33,N,50.43,,2,0,118494,HILLSHIRE BRANDS,2017
649066,SCHLITTERBAHN SPI-BEACH RESORT-ACH#2765,9346875,VANILLA BEAN ICE CREAM,1,3 GAL,BLUE BUNNY,15,N,37.66,,3,0,190390,LABATT REPLENISHMENT,2017
649066,SCHLITTERBAHN SPI-BEACH RESORT-ACH#2765,9375656,"DONUT, LONG JOHN BAVAR CREAM",60,3 OZ,RICH'S,12.66,N,24.68,,2,0,104264,RICH PRODUCTS CORPORATION,2017
649066,SCHLITTERBAHN SPI-BEACH RESORT-ACH#2765,9375657,"DONUT, JELLY FILLED",96,3.10 OZ,RICH'S,21.2,N,34.16,,4,0,104264,RICH PRODUCTS CORPORATION,2017
649066,SCHLITTERBAHN SPI-BEACH RESORT-ACH#2765,9375659,"DONUT, JUMBO RING",72,2.5 OZ,RICH'S,12.86,N,21.21,,3,0,104264,RICH PRODUCTS CORPORATION,2017
649066,SCHLITTERBAHN SPI-BEACH RESORT-ACH#2765,9375666,"CROISSANT, RASPBERRY CHEESE",48,4.1 OZ,RICH'S,13.4,N,35.12,,3,0,104264,RICH PRODUCTS CORPORATION,2017
649066,SCHLITTERBAHN SPI-BEACH RESORT-ACH#2765,9378546,BISCUIT DOUGH STHRN STYL SPL,168,3.25 OZ,RICH'S,36.69,N,37.67,,1,0,104264,RICH PRODUCTS CORPORATION,2017
649066,SCHLITTERBAHN SPI-BEACH RESORT-ACH#2765,9393082,"CONTAINER, DELI 16 OZ COMBO",1,240 CT,NEW SPRING,16.44,N,46.72,,1,0,103446,PACTIV CORPORATION,2017
649066,SCHLITTERBAHN SPI-BEACH RESORT-ACH#2765,9393822,BREAD 100% WHOLE WHEAT,6,26 OZ,ROTELLA'S,11,N,21.4,,1,0,190030,"ROTELLA BAKERIES, INC.",2017
649066,SCHLITTERBAHN SPI-BEACH RESORT-ACH#2765,9394364,ICING BLUE PREWHIPPED BAG,15,12 OZ,RICH'S,12.76,N,36.11,,1,0,104264,RICH PRODUCTS CORPORATION,2017
649066,SCHLITTERBAHN SPI-BEACH RESORT-ACH#2765,9395499,"MEATBALL, BF & PK ITALIAN",80,2 OZ,BELLA,10.7,N,26.26,,1,0,196690,"ROSINA FOOD PRODUCTS, INC.",2017
649066,SCHLITTERBAHN SPI-BEACH RESORT-ACH#2765,9397034,"BAG, SHOPPER SUPER ROYAL KRF",1,200CT,DURO,55,N,50.08,,1,0,109479,DURO BAG MANUFACTURING COMPANY,2017
649066,SCHLITTERBAHN SPI-BEACH RESORT-ACH#2765,9397294,"CONTAINER,DELI 32OZ COMBO",1,240 CT,NEW SPRING,27.97,N,69.41,,1,0,103446,PACTIV CORPORATION,2017
649066,SCHLITTERBAHN SPI-BEACH RESORT-ACH#2765,9404577,"BUN, HAMBURGER SEED ROSETTE",6,8 CT,ROTELLA'S,10.41,N,17.61,,3,0,190030,"ROTELLA BAKERIES, INC.",2017
649066,SCHLITTERBAHN SPI-BEACH RESORT-ACH#2765,9462244,ROLLO CARAMELS IN CHOC 1.7OZ,1,36 CT,HERSHEY,4.28,N,21.96,,2,0,102318,HERSHEY FOODS CORPORATION,2017
649066,SCHLITTERBAHN SPI-BEACH RESORT-ACH#2765,9800012,APPLE RED FANCY 80-88 CT,4,10 LB,APPLE,42,N,16.9,,1,0,278400,ONEONTA TRADING CORPORATION,2017
649066,SCHLITTERBAHN SPI-BEACH RESORT-ACH#2765,9800228,CARROT 25LB TABLE,1,25LB,CARROT,27,N,12.39,,2,0,226450,"GRIMMWAY ENTERPRISES, INC.",2017
649066,SCHLITTERBAHN SPI-BEACH RESORT-ACH#2765,9802224,AVOCADO 48-60 CT-STAGE 4,4,12 CT,AVOCADO,25,N,50.25,,8,0,276570,"CALAVO GROWERS, INC.",2017
649066,SCHLITTERBAHN SPI-BEACH RESORT-ACH#2765,9802400,"BANANA, BUNCH 2.5 COLOR",4,10 LB,BANANA,40,N,18,,1,0,129704,BANANA DISTRIBUTING COMPANY,2017
649066,SCHLITTERBAHN SPI-BEACH RESORT-ACH#2765,9803222,ASPARAGUS FRESH US#1 STD,1,11 LB,VEGETABLE,11,N,29.65,,8,0,135003,WILLSON DAVIS COMPANY,2017
649066,SCHLITTERBAHN SPI-BEACH RESORT-ACH#2765,9803225,GREEN BEAN/CLIPPED,2,5 LB,VEGETABLE,10,N,18.65,,3,0,279600,BLANCO CREEK FARMS LLC,2017
649066,SCHLITTERBAHN SPI-BEACH RESORT-ACH#2765,9803529,COLESLAW W/CAR & RD CAB,4,5 LB,CABBAGE,20,N,11.9,,7,0,224910,"NINO'S FRESH CUT FRUIT & VEG., INC.",2017
649066,SCHLITTERBAHN SPI-BEACH RESORT-ACH#2765,9804006,LEMON FRESH 165 CHOICE,7,5 LBS,CITRUS,40,N,39.65,,1,0,120294,TOUCHSTONE AND ASSOCIATES,2017
649066,SCHLITTERBAHN SPI-BEACH RESORT-ACH#2765,9804052,ONION RED MEDIUM,1,25#,ONION,25,N,7.65,,2,0,135003,WILLSON DAVIS COMPANY,2017
649066,SCHLITTERBAHN SPI-BEACH RESORT-ACH#2765,9804113,LEMON 165 CT FANCY,1,40 LB,CITRUS,40,N,43.15,,11,0,120294,TOUCHSTONE AND ASSOCIATES,2017
649066,SCHLITTERBAHN SPI-BEACH RESORT-ACH#2765,9804337,LIME 200-230 CT,7,5 LB,CITRUS,40,N,9.1,,13,0,120294,TOUCHSTONE AND ASSOCIATES,2017
649066,SCHLITTERBAHN SPI-BEACH RESORT-ACH#2765,9804550,DRIED CHERRY,1,1 LB,WOODLAND,1,N,13,,2,0,176890,LIPMAN PRODUCE (FORMERLY COMBS),2017
649066,SCHLITTERBAHN SPI-BEACH RESORT-ACH#2765,9804999,LETTUCE ICEBERG 24 CT,1,24 CT,LETTUCE,45,N,12,,1,0,135003,WILLSON DAVIS COMPANY,2017
649066,SCHLITTERBAHN SPI-BEACH RESORT-ACH#2765,9805029,ORANGES 113 CT FCY,4,10 LBS,CITRUS,47,N,22.65,,4,0,135003,WILLSON DAVIS COMPANY,2017
649066,SCHLITTERBAHN SPI-BEACH RESORT-ACH#2765,9805078,LETTUCE CLEAN & TRIM,4,6 CT,LETTUCE,32,N,28.25,,1,0,135003,WILLSON DAVIS COMPANY,2017
649066,SCHLITTERBAHN SPI-BEACH RESORT-ACH#2765,9805151,LETTUCE GREEN LEAF 24CT,2,12 CT,LETTUCE,28,N,17.25,,10,0,135003,WILLSON DAVIS COMPANY,2017
649066,SCHLITTERBAHN SPI-BEACH RESORT-ACH#2765,9805250,LETTUCE ROMAINE 24 CT,2,12 CT,LETTUCE,42,N,17.25,,1,0,135003,WILLSON DAVIS COMPANY,2017
649066,SCHLITTERBAHN SPI-BEACH RESORT-ACH#2765,9805300,LETTUCE ROMAINE 12 CT,1,12 CT,LETTUCE,21,N,8.63,,1,0,183310,PRODUCE REPACK-DELETED SAMPLES,2017
649066,SCHLITTERBAHN SPI-BEACH RESORT-ACH#2765,9806100,HONEYDEW MELONS 8-9 CT,4,2 CT,MELON,28,N,9.05,,21,0,120294,TOUCHSTONE AND ASSOCIATES,2017
649066,SCHLITTERBAHN SPI-BEACH RESORT-ACH#2765,9806118,CANTALOUPE 15-18 CT,5,3CT,MELON,25,N,13.65,,15,0,120294,TOUCHSTONE AND ASSOCIATES,2017
649066,SCHLITTERBAHN SPI-BEACH RESORT-ACH#2765,9806175,WATERMELON 1 CT,1,1 CT,MELON,20,N,6.5,,8,0,268240,M&P PRODUCE CO INC,2017
649066,SCHLITTERBAHN SPI-BEACH RESORT-ACH#2765,9806180,WATERMELON S/LS 1CT,1,MELON,MELON,15,N,6.5,,35,0,268240,M&P PRODUCE CO INC,2017
649066,SCHLITTERBAHN SPI-BEACH RESORT-ACH#2765,9807108,MUSHROOM MEDIUM,1,10 LB,MUSHROOM,10,N,17.25,,5,0,229440,SOUTH MILL - HOUSTON,2017
649066,SCHLITTERBAHN SPI-BEACH RESORT-ACH#2765,9807116,MUSHROOM MEDIUM,1,5 LB,MUSHROOM,5,N,9.45,,9,0,229440,SOUTH MILL - HOUSTON,2017
649066,SCHLITTERBAHN SPI-BEACH RESORT-ACH#2765,9808049,ONION RED JUMBO 13LB,1,13 LB,ONION,13,N,5.49,,1,0,135003,WILLSON DAVIS COMPANY,2017
649066,SCHLITTERBAHN SPI-BEACH RESORT-ACH#2765,9808205,ONION JUMBO YELLOW #1,1,50 LB,ONION,50,N,11.8,,1,0,135003,WILLSON DAVIS COMPANY,2017
649066,SCHLITTERBAHN SPI-BEACH RESORT-ACH#2765,9810003,POTATO IDAHO 80 CT,1,50 LB,POTATO,50,N,13.65,,1,0,250470,"SUN GLO OF IDAHO, INC.",2017
649066,SCHLITTERBAHN SPI-BEACH RESORT-ACH#2765,9810557,POTATO RED B SMALL 4 OZ,1,50LB,POTATO,50,N,21.5,,4,0,271810,"RPE, INC.",2017
649066,SCHLITTERBAHN SPI-BEACH RESORT-ACH#2765,9811001,STRAWBERRIES 8/1LB,2,4 LB,FRUIT,9,N,11.65,,37,0,135003,WILLSON DAVIS COMPANY,2017
649066,SCHLITTERBAHN SPI-BEACH RESORT-ACH#2765,9811050,GRAPES GRN SDLESS 18-22 LB,4,2 CT,GRAPE,22,N,44.65,,9,0,135003,WILLSON DAVIS COMPANY,2017
649066,SCHLITTERBAHN SPI-BEACH RESORT-ACH#2765,9811159,GRAPES RED SDLESS 18-22 LB,4,2 CT,GRAPE,22,N,27.65,,8,0,135003,WILLSON DAVIS COMPANY,2017
649066,SCHLITTERBAHN SPI-BEACH RESORT-ACH#2765,9811357,KIWI FRUIT 39 SIZE,1,39 CT,FRUIT,6,N,7.65,,8,0,229440,SOUTH MILL - HOUSTON,2017
649066,SCHLITTERBAHN SPI-BEACH RESORT-ACH#2765,9812009,ZUCCHINI MEDIUM,4,5 LB,SQUASH,25,N,9.15,,2,0,120294,TOUCHSTONE AND ASSOCIATES,2017
649066,SCHLITTERBAHN SPI-BEACH RESORT-ACH#2765,9812121,MANGO CHKS IN LT SYRUP,1,GALLON,SIMPLY FRE,10,N,19.79,,2,0,193780,"SIMPLY FRESH FRUIT, INC.",2017
649066,SCHLITTERBAHN SPI-BEACH RESORT-ACH#2765,9812181,SQUASH YELLOW MEDIUM,4,5 LB,SQUASH,25,N,12.95,,5,0,120294,TOUCHSTONE AND ASSOCIATES,2017
649066,SCHLITTERBAHN SPI-BEACH RESORT-ACH#2765,9812850,TOMATO 5X6 2-LAYER,1,20 LB,TOMATO,20,N,12.95,,11,0,205940,MURPHY TOMATOES,2017
649066,SCHLITTERBAHN SPI-BEACH RESORT-ACH#2765,9813098,TOMATO 6X6 25LB,1,25 LB,TOMATO,25,N,12,,2,0,205940,MURPHY TOMATOES,2017
649066,SCHLITTERBAHN SPI-BEACH RESORT-ACH#2765,9813106,TOMATO CHERRY 12 CT,4,3 CT,TOMATO,10,N,12.95,,8,0,289520,PREMIER PRODUCE SERVICES LLC,2017
649066,SCHLITTERBAHN SPI-BEACH RESORT-ACH#2765,9813189,ONION RED JUMBO,5,5LB LB,ONION,25,N,8.65,,11,0,135003,WILLSON DAVIS COMPANY,2017
649066,SCHLITTERBAHN SPI-BEACH RESORT-ACH#2765,9813304,TOMATO 5X6 1-LAYER,2,5 LB,TOMATO,10,N,8,,1,0,205940,MURPHY TOMATOES,2017
649066,SCHLITTERBAHN SPI-BEACH RESORT-ACH#2765,9813346,TOMATO ROMA,1,25 LB,TOMATO,25,N,10.9,,22,0,283520,"GR PRODUCE, INC",2017
649066,SCHLITTERBAHN SPI-BEACH RESORT-ACH#2765,9813601,SUGAR SNAPS CLEAN & TRIM,1,5 LB,VEGETABLE,5,N,25.4,,2,0,224910,"NINO'S FRESH CUT FRUIT & VEG., INC.",2017
649066,SCHLITTERBAHN SPI-BEACH RESORT-ACH#2765,9814013,PINEAPPLE 5-8 CT GOLD,3,2 CT,FRUIT,25,N,8.5,,57,0,120294,TOUCHSTONE AND ASSOCIATES,2017
649066,SCHLITTERBAHN SPI-BEACH RESORT-ACH#2765,9814633,"SPINACH, BABY",2,2 LB,SPINACH,4,N,10.1,,3,0,291030,"MUZZI FAMILY FARMS, LLC",2017
649066,SCHLITTERBAHN SPI-BEACH RESORT-ACH#2765,9815080,BABY CARROT,1,2 LB,CARROT,2.13,N,1.36,,2,0,226450,"GRIMMWAY ENTERPRISES, INC.",2017
649066,SCHLITTERBAHN SPI-BEACH RESORT-ACH#2765,9815150,CELERY 30-36 CT,5,6 CT,CELERY,50,N,39.75,,2,0,120294,TOUCHSTONE AND ASSOCIATES,2017
649066,SCHLITTERBAHN SPI-BEACH RESORT-ACH#2765,9815259,CILANTRO 60 CT,10,6 CT,HERB,18,N,15.4,,12,0,229440,SOUTH MILL - HOUSTON,2017
649066,SCHLITTERBAHN SPI-BEACH RESORT-ACH#2765,9815267,KALE GREEN,4,6 CT,VEGETABLE,18,N,15.4,,4,0,135003,WILLSON DAVIS COMPANY,2017
649066,SCHLITTERBAHN SPI-BEACH RESORT-ACH#2765,9819150,PEPPER BELL YELLOW,4,5 LB,PEPPER,25,N,11,,1,0,120294,TOUCHSTONE AND ASSOCIATES,2017
649066,SCHLITTERBAHN SPI-BEACH RESORT-ACH#2765,9820093,PEPPER BELL GRN MEDIUM 25LB,4,5 LB,PEPPER,25,N,9.95,,4,0,120294,TOUCHSTONE AND ASSOCIATES,2017
649066,SCHLITTERBAHN SPI-BEACH RESORT-ACH#2765,9821059,PEPPER BELL RED CHOICE 25LB,4,5 LB,PEPPER,25,N,13.95,,5,0,120294,TOUCHSTONE AND ASSOCIATES,2017
649066,SCHLITTERBAHN SPI-BEACH RESORT-ACH#2765,9825803,CORN FRESH,1,48 CT,CORN,35,N,18.65,,4,0,120294,TOUCHSTONE AND ASSOCIATES,2017
649066,SCHLITTERBAHN SPI-BEACH RESORT-ACH#2765,9830902,MINT 1 LB,1,1 LB,HERB,1,N,6.75,,1,0,229440,SOUTH MILL - HOUSTON,2017
649066,SCHLITTERBAHN SPI-BEACH RESORT-ACH#2765,9831066,BASIL 1LB,1,1 LB,HERB,1,N,5.5,,6,0,229440,SOUTH MILL - HOUSTON,2017
649066,SCHLITTERBAHN SPI-BEACH RESORT-ACH#2765,9835851,ROSEMARY 1LB,1,1 LB,HERB,1,N,6.75,,2,0,229440,SOUTH MILL - HOUSTON,2017
649066,SCHLITTERBAHN SPI-BEACH RESORT-ACH#2765,9837113,MUSHROOM PORTABELLA,1,5 LB,MUSHROOM,5,N,13,,3,0,229440,SOUTH MILL - HOUSTON,2017
649066,SCHLITTERBAHN SPI-BEACH RESORT-ACH#2765,9841552,SPRING MIX*,1,3 LB,LETTUCE,3,N,4.85,,3,0,183310,PRODUCE REPACK-DELETED SAMPLES,2017
649066,SCHLITTERBAHN SPI-BEACH RESORT-ACH#2765,9850022,"MILK, VANILLA ALMOND",12,8 OZ,ALM BREEZE,7.32,N,14.09,,3,0,104922,SUGAR FOODS CORPORATION,2017
649066,SCHLITTERBAHN SPI-BEACH RESORT-ACH#2765,9852003,SOUTHERN POT. SALAD BULK,1,30 LB,ALLISON'S,30,N,28.31,,1,0,214070,FRESH CREATIVE FOODS,2017
649066,SCHLITTERBAHN SPI-BEACH RESORT-ACH#2765,9852011,COLESLAW KIT / DRESSING,4,6.55 LBS,CABBAGE,26,N,21.3,,2,0,214070,FRESH CREATIVE FOODS,2017
649066,SCHLITTERBAHN SPI-BEACH RESORT-ACH#2765,9858090,EDIBLE FLOWERS ORCHID,1,100 CT,FLOWER,2,N,20.65,,4,0,176890,LIPMAN PRODUCE (FORMERLY COMBS),2017
649066,SCHLITTERBAHN SPI-BEACH RESORT-ACH#2765,9858754,CANTALOUPE 12CT,3,4 CT,MELON,38,N,13.65,,2,0,120294,TOUCHSTONE AND ASSOCIATES,2017
649066,SCHLITTERBAHN SPI-BEACH RESORT-ACH#2765,9870024,"GREEN BEANS,EXTRA FINE WHOLE",12,2 LB,FLAV R PAC,25.5,N,33.44,,2,0,177030,NORPAC SERVICES INC.,2017
649066,SCHLITTERBAHN SPI-BEACH RESORT-ACH#2765,9991314,RICE KRISPIES SHEET,5,32 OZ,KELLOGGS,11.5,N,42.9,,4,0,102687,KELLOGG SALES COMPANY,2017
649104,CHUYS 1959 ACH#2767,36805,PAN COATING GRILL/SAUTE SPRA,6,17 OZ,PAM,9,N,15.39,,1,0,102466,CONAGRA FOODS / HUNT WESSON,2017
649104,CHUYS 1959 ACH#2767,37741,"TORTILLA, CORN THIN 6"" FRZ",6,10 DZ,BUENO,26,N,23.08,,2,0,192970,BUENO,2017
649104,CHUYS 1959 ACH#2767,41427,"FILM, CLING CLASS CUTTER BOX",1,12X2000,A E P,5.8,N,10.28,,1,0,214710,AEP INDUSTRIES INC,2017
649104,CHUYS 1959 ACH#2767,41430,"FILM, CLING CLASS CUTTER BOX",1,"24""X2000'",A E P,11.1,N,19.39,,1,0,214710,AEP INDUSTRIES INC,2017
649104,CHUYS 1959 ACH#2767,1283021,FRUIT DIVE 100% JUICE,40,6 OZ,CAPRI SUN,17.7,N,12.68,,1,0,102067,KRAFT FOODS,2017
649104,CHUYS 1959 ACH#2767,1283022,BERRY BREEZE 100% JUICE,40,6 OZ,CAPRI SUN,17.7,N,12.68,,1,0,102067,KRAFT FOODS,2017
649104,CHUYS 1959 ACH#2767,1286111,"DRINK MIX, LEMONADE",15,2 GAL,CNTRY TIME,25.5,N,42.85,,1,0,102067,KRAFT FOODS,2017
649104,CHUYS 1959 ACH#2767,1550012,"WATER, SPRING",35,16.9 OZ,NIAGARA,40.3,N,3.81,,3,0,287820,"NIAGARA BOTTLING, LLC",2017
649104,CHUYS 1959 ACH#2767,2112000,SALSA ROJA FRESCA,4,8.5 LB,LA PATRONA,34,N,46.18,,1,0,270770,"MEXQUISITE, INC.",2017
649104,CHUYS 1959 ACH#2767,2112012,"SAUCE, RANCHERO",4,8.5 LB,LA PATRONA,34,N,43.16,,1,0,270770,"MEXQUISITE, INC.",2017
649104,CHUYS 1959 ACH#2767,2280992,"KETCHUP, SRIRACHA HOT CHILI",12,20 OZ,HUY FONG,16.8,N,21.38,,1,0,210810,RED GOLD INC,2017
649104,CHUYS 1959 ACH#2767,2304004,TOMATO SAUCE,6,#10,HUNT'S,44.13,N,22.87,,3,0,102466,CONAGRA FOODS / HUNT WESSON,2017
649104,CHUYS 1959 ACH#2767,3113556,CHIP 4PART WHT RAW WG,1,25 LB,RUDY'S,26,N,15.41,,6,0,196260,RUDY'S,2017
649104,CHUYS 1959 ACH#2767,3252049,"KETCHUP, USD TABLE TOP",30,20 OZ,HEINZ,41.24,N,54.22,,1,0,102237,HEINZ NORTH AMERICA,2017
649104,CHUYS 1959 ACH#2767,3529831,"SOUR CREAM, 100% PURE",4,5 LB,DAISY,20,N,21.45,,2,0,121126,"DAISY BRAND, LLC",2017
649104,CHUYS 1959 ACH#2767,3822052,OLIVE OIL POMACE,6,1 GL,MARIO,50.5,N,70.46,,2,0,235660,"MARIO CAMACHO FOODS, LLC",2017
649104,CHUYS 1959 ACH#2767,3827003,MASA HARINA,8,4.4 LB,QUAKER,36.7,N,23.76,,2,0,104108,"QUAKER SALES & DISTRIBUTION, INC.",2017
649104,CHUYS 1959 ACH#2767,4801000,"UNCRUSTABLE, PB & GRP WG",72,2.6 OZ,SMUCKER'S,13.5,N,35.25,,1,0,147680,J.M. SMUCKER COMPANY COFFEE & TEA,2017
649104,CHUYS 1959 ACH#2767,5162344,"PICKLE, CC SLICED CT 2970",1,5 GAL,CHEF SUPRE,47.7,N,14.39,,1,0,100552,BEST MAID PRODUCTS INC.,2017
649104,CHUYS 1959 ACH#2767,5663008,GRILL BRICK,1,12 CT,ACS,7,N,14.01,,1,0,252250,ACS INDUSTRIES,2017
649104,CHUYS 1959 ACH#2767,5739009,"LINER, 60GAL .8ML 75LB WHT",100,38 X 58,A E P,12.4,N,20.49,,1,0,214710,AEP INDUSTRIES INC,2017
649104,CHUYS 1959 ACH#2767,6313043,"SALT, EVAPORATED IODIZED",1,25 LB,UNITEDSALT,25.3,N,3.54,,1,0,136646,UNITED SALT CORPORATION,2017
649104,CHUYS 1959 ACH#2767,7040035,"SMOKED BF BRISKET, SLICED FZ",10,2-3.5 LB,DSM COOKED,20,Y,6.76,,2,0,289420,DIRECT SOURCE MEATS - COOKING FACILITY,2017
